maxPlayerLevel;numberOfAttemptedLevels;attemptsOnTheHighestLevel;totalNumOfAttempts;averageNumOfTurnsPerCompletedLevel;doReturnOnLowerLevels;numberOfBoostersUsed;fractionOfUsefullBoosters;totalScore;totalBonusScore;totalStarsCount;numberOfDaysActuallyPlayed 
13;14;1;16;15.3846153846;0;7;0.7142857143;2927000;2725;35;4
2;3;1;3;6.3333333333;0;0;0;523000;575;6;1
46;15;6;71;21.8;1;16;0.4375;2439000;1975;28;9
21;6;3;14;21.6;0;2;0.5;817000;525;8;2
21;3;3;6;16.3333333333;0;1;1;392000;150;2;2
1;2;1;2;5;0;0;0;369000;500;3;1
8;9;1;11;14;0;4;0.75;2325000;1850;20;1
13;6;1;8;17.6666666667;0;1;1;1763000;875;13;1
3;4;1;4;9.5;0;0;0;632000;800;8;1
41;42;4;80;19.1707317073;0;18;0.7777777778;10932000;7175;96;5
9;10;2;16;13.4;1;4;0.75;2175000;1950;24;1
15;16;3;28;15.4666666667;0;3;1;3875000;2725;35;3
21;11;5;30;18.9;0;1;1;2683000;1500;22;3
1;2;1;2;4.5;0;0;0;232000;400;3;1
2;3;1;3;8.6666666667;0;0;0;401000;750;6;1
5;6;1;7;10.5;1;1;1;1297000;1150;15;1
18;8;1;13;21;0;6;0.8333333333;1309000;825;10;2
13;14;3;23;15;0;3;1;3632000;2525;34;3
58;20;5;98;21.8095238095;1;16;0.375;3283000;2525;34;12
86;9;54;101;21.75;1;12;0.3333333333;1614000;1625;21;11
7;8;1;8;10;0;3;0.6666666667;1780000;1650;20;1
3;4;1;4;8.25;0;0;0;728000;1000;9;1
65;12;2;34;22.3;1;4;0.5;2670000;1800;24;4
1;2;1;2;7;0;0;0;344000;500;3;1
50;51;8;100;19.42;1;16;0.875;12256000;8825;115;8
3;4;1;4;7.75;0;0;0;756000;900;8;1
2;3;1;3;7;0;0;0;709000;750;6;1
10;11;4;16;14.5;0;3;0.6666666667;2302000;1875;26;1
46;47;3;117;19.26;1;25;0.56;11733000;8050;106;11
50;15;12;56;21.5;0;12;0.4166666667;2851000;2050;26;6
16;17;4;31;15.5555555556;1;6;0.6666666667;4841000;3575;44;3
0;1;1;1;3;0;0;0;113000;250;0;1
58;8;4;53;22.2857142857;0;10;0.2;966000;700;11;7
79;15;3;126;20.8461538462;0;13;0.4615384615;2293000;2100;29;13
10;11;2;14;14.2;0;4;0.5;1728000;1675;22;2
0;1;1;1;3;0;0;0;113000;250;0;1
0;1;1;1;3;0;0;0;113000;250;0;1
17;18;3;41;15.8823529412;0;8;0.375;4506000;3000;39;2
6;7;1;9;9.6666666667;0;2;0.5;1668000;1300;16;2
52;9;15;41;19.125;0;4;0.5;1351000;1025;13;6
10;11;1;11;13.7272727273;0;2;1;2318000;2400;29;1
27;28;5;51;16.7407407407;0;10;0.7;7491000;4625;63;3
21;22;7;42;17.1428571429;0;7;0.7142857143;5410000;3725;50;2
0;1;1;1;3;0;0;0;113000;250;0;1
3;4;1;4;9.5;0;0;0;893000;725;6;1
1;2;1;2;3.5;0;0;0;250000;325;3;1
102;30;30;332;19.9642857143;1;7;0.4285714286;4314000;3875;52;14
55;6;12;20;17.875;1;0;0;1516000;275;9;3
3;4;1;4;10.5;0;0;0;683000;900;9;1
12;12;1;20;14.1176470588;1;3;1;4477000;2650;35;5
18;19;1;22;16.5789473684;0;7;1;3983000;3150;41;2
50;1;39;39;0;0;7;0;0;0;0;6
13;14;5;19;15.1538461538;0;6;0.5;2811000;2600;35;2
45;12;2;32;22.3636363636;1;5;0.6;2141000;1675;23;6
6;7;1;7;10.2857142857;0;2;1;1335000;1350;15;1
5;6;1;7;10.1666666667;0;1;1;1292000;1300;14;1
36;37;2;94;18.1666666667;0;24;0.4166666667;9384000;6150;84;10
5;6;1;6;10.3333333333;0;1;1;1609000;1400;15;1
29;1;4;4;0;0;0;0;0;0;0;1
86;8;1;19;21;1;2;1;1741000;1300;19;5
42;4;5;18;20.6666666667;0;3;0.6666666667;514000;475;6;3
0;1;1;1;3;0;0;0;163000;250;0;1
1;2;1;2;7;0;0;0;326000;500;3;1
9;10;2;11;15.1111111111;0;2;1;1704000;1875;23;1
40;8;1;18;24.125;0;0;0;2362000;1475;15;2
13;14;1;21;15.0714285714;0;3;1;3363000;2775;34;2
19;20;3;32;16.25;0;6;0.8333333333;4324000;3775;48;5
12;3;1;3;20.3333333333;0;2;1;707000;575;6;1
10;11;2;13;14.3;0;1;1;1622000;1575;23;2
1;2;2;4;3;1;0;0;150000;250;3;1
10;11;3;16;14;0;2;1;2286000;1950;25;2
5;6;1;6;8.6666666667;0;1;1;1161000;1300;14;1
17;18;4;44;16.6470588235;0;10;0.4;4026000;3350;43;7
18;8;2;12;21.75;0;3;1;1768000;1450;17;1
102;30;3;86;21.1379310345;0;7;0.8571428571;6454000;5475;72;7
58;21;9;97;21;1;22;0.3181818182;3658000;2575;35;12
18;5;3;7;20.6;0;6;0.6666666667;1401000;1050;11;3
0;1;1;1;3;0;0;0;113000;250;0;1
5;6;1;6;10.1666666667;0;1;1;949000;1125;13;1
58;1;1;1;0;0;0;0;0;0;0;1
41;8;1;25;25.1428571429;0;3;0.6666666667;2270000;1200;15;2
13;14;11;35;15.0769230769;0;9;0.5555555556;3560000;2525;34;4
2;3;1;3;6;0;0;0;439000;750;6;1
0;1;1;1;0;0;0;0;0;0;0;1
26;27;2;45;16.6666666667;1;18;0.7222222222;8150000;5425;67;4
15;16;1;29;15.4666666667;0;4;0.75;4176000;2950;38;3
2;3;1;3;5.3333333333;0;0;0;359000;650;6;1
6;7;1;7;11.8571428571;0;2;1;1668000;1575;18;1
9;10;3;13;14.5;0;2;1;2339000;1950;24;3
9;10;1;10;15.1;0;2;1;2070000;1850;23;1
10;10;2;12;12.6666666667;1;3;1;2693000;2250;30;2
10;11;1;12;15.5;0;3;1;2225000;2075;26;2
46;47;1;96;18.7021276596;0;13;0.7692307692;12196000;7925;104;9
35;4;27;32;23.6666666667;0;6;0.5;392000;150;5;3
3;4;2;5;10.5;0;0;0;1370000;1000;9;1
13;14;3;20;15.3076923077;0;3;1;3408000;2450;32;2
50;51;7;131;19.3;0;27;0.4814814815;12429000;8750;114;10
9;10;2;12;14.4444444444;0;2;1;2528000;1975;24;2
37;38;2;87;18.4864864865;0;13;0.6923076923;9718000;6850;90;10
6;7;1;7;11.5714285714;1;2;1;1652000;1225;17;1
15;16;3;20;16.2;0;6;1;3420000;2950;39;1
60;3;7;23;20.5;0;3;0.3333333333;275000;225;3;3
6;7;1;8;12.7142857143;0;3;1;1392000;1450;16;1
1;2;2;3;3;0;0;0;113000;250;3;2
39;40;5;68;18.511627907;1;11;1;12653000;7050;93;4
10;11;1;12;14.4;1;4;1;2143000;1875;24;1
13;14;5;36;16;0;9;0.5555555556;2871000;2325;31;5
15;16;2;21;15.3333333333;1;6;0.8333333333;4969000;3475;42;2
4;5;1;6;10;1;1;1;1060000;1150;12;1
5;6;1;6;8.6;0;1;1;1041000;1250;15;1
13;14;5;27;14.7222222222;1;5;0.8;4677000;2700;34;2
65;16;14;58;22.2941176471;1;7;1;3733000;2200;32;7
15;16;2;25;15;0;4;0.75;2819000;2500;33;1
7;8;1;8;10;0;2;1;1313000;1300;16;1
16;17;6;28;15.2941176471;1;5;0.8;4888000;3100;40;1
14;15;2;17;14.8666666667;0;5;0.8;4692000;3200;39;1
5;2;2;3;14;0;1;1;243000;250;3;1
5;6;2;7;9.4;0;1;1;1301000;1150;14;1
3;4;1;5;8;0;0;0;650000;900;8;1
0;1;1;1;3;0;0;0;113000;250;0;1
8;9;1;9;13.125;0;4;0.75;1596000;1625;20;2
9;9;1;9;15.75;0;5;0.8;2153000;1800;22;1
13;14;2;23;15.7692307692;0;6;0.6666666667;2860000;2150;28;2
10;11;1;11;14.2;0;4;1;1868000;1750;23;1
0;1;1;1;3;0;0;0;113000;250;0;1
5;6;1;6;9;0;1;1;1634000;1125;13;1
6;7;2;8;12;0;4;0.75;1519000;1475;15;1
16;17;2;21;16.0588235294;0;5;1;4602000;3075;37;2
11;4;2;5;19.3333333333;0;1;1;405000;300;7;1
21;22;5;43;16.9047619048;0;4;0.25;5057000;3400;45;9
16;17;1;31;15.5625;0;9;0.7777777778;4234000;3100;39;3
40;41;1;71;19.1707317073;0;18;0.6666666667;10540000;6925;88;7
13;14;5;21;15.8461538462;0;3;0.6666666667;2777000;2725;36;3
5;6;2;7;9.1666666667;0;1;1;1394000;1325;13;1
2;3;1;3;5.6666666667;0;0;0;379000;750;6;1
15;16;2;23;15;0;3;0.6666666667;3515000;3025;40;1
3;4;1;4;8.75;0;0;0;761000;1000;9;1
13;14;1;18;14.9230769231;0;3;1;4066000;2450;32;1
14;15;1;15;15.9285714286;0;6;0.8333333333;3309000;2425;31;1
11;12;3;19;15;0;5;0.8;1980000;2025;26;2
78;23;1;142;22.0833333333;1;20;0.3;6331000;3700;46;11
13;14;7;26;15.3076923077;0;6;0.5;3506000;2525;33;3
0;1;1;1;3;0;0;0;150000;250;0;1
13;14;1;18;16.5384615385;0;4;0.5;2865000;2525;32;1
42;43;10;95;19.2340425532;1;16;0.5;13007000;7900;104;6
50;51;7;105;19.68;0;27;0.5555555556;12427000;8575;111;8
15;16;4;21;14.7647058824;1;6;0.8333333333;4752000;3475;42;3
8;8;1;15;11.3846153846;1;5;1;3616000;2000;24;3
1;2;1;2;5;0;0;0;294000;500;3;1
17;18;1;29;15.5882352941;0;6;0.5;3492000;3050;39;2
2;3;1;3;6.3333333333;0;0;0;433000;575;6;1
10;11;7;26;14.1;0;3;0.3333333333;1862000;1775;23;4
0;1;1;1;3;0;0;0;150000;250;0;1
9;10;3;14;14.2222222222;0;2;1;2261000;1975;24;1
13;14;6;32;15.8461538462;1;11;0.4545454545;2617000;2100;27;5
46;16;2;38;22.9333333333;0;13;0.5384615385;2829000;2475;34;7
33;34;1;51;18.1111111111;1;13;0.6923076923;8638000;5950;79;10
49;4;3;8;24.3333333333;0;4;0.5;403000;400;5;2
0;1;1;1;3;0;0;0;113000;250;0;1
1;2;1;2;4.5;0;0;0;238000;500;3;1
10;11;1;12;15;0;5;1;2323000;2200;25;2
10;10;1;36;15.9565217391;1;2;1;4495000;2050;26;4
35;2;3;4;30;0;2;0.5;314000;250;3;1
6;7;1;10;9.75;1;2;0.5;1910000;1400;17;1
1;2;1;2;3;0;0;0;113000;250;3;1
18;4;1;7;22.25;1;3;0.3333333333;683000;400;7;2
3;4;1;4;8.5;0;0;0;910000;900;8;1
10;11;6;22;15;1;6;0.8333333333;3145000;2150;29;1
13;14;3;17;16.3076923077;0;5;0.6;3911000;2900;38;2
21;22;1;27;15.6363636364;1;4;1;5708000;4400;58;1
14;15;3;26;15.8571428571;0;7;0.4285714286;3658000;2875;37;2
46;13;1;25;22.0833333333;0;2;0.5;2944000;2175;27;2
4;5;1;5;9.4;0;1;1;1514000;1050;10;1
16;17;2;26;16;0;4;0.75;4326000;3375;39;3
27;28;2;54;17.2592592593;0;11;0.6363636364;7733000;4775;62;5
7;8;1;8;10.4285714286;0;2;1;1198000;1300;16;1
16;17;1;24;15.4375;0;7;0.7142857143;4054000;2925;38;3
0;1;1;1;3;0;0;0;113000;250;0;1
6;7;3;9;11;0;3;0.6666666667;1358000;1575;18;1
15;16;2;25;15.3333333333;0;11;0.6363636364;3208000;2950;38;8
21;1;10;10;0;0;5;0;0;0;0;3
41;3;5;13;19.5;0;0;0;411000;400;5;2
7;8;2;11;11.5714285714;0;2;0.5;1514000;1575;19;1
4;3;1;3;13.5;0;1;0;680000;500;6;1
0;1;1;1;3;0;0;0;125000;250;0;1
1;2;1;2;6.5;0;0;0;326000;500;3;1
2;3;2;4;6;0;0;0;355000;650;6;1
5;6;1;8;9.6666666667;1;1;1;1686000;1150;14;1
6;7;1;7;11.3333333333;0;2;0.5;1260000;1400;17;2
1;2;1;2;3;0;0;0;113000;250;3;1
33;34;5;62;18.0909090909;0;16;0.8125;7975000;5375;72;3
0;1;1;1;3;0;0;0;125000;250;0;1
2;3;1;3;8;0;0;0;464000;750;6;1
21;22;1;80;16.9459459459;1;7;0.8571428571;8330000;4375;57;5
0;1;1;1;3;0;0;0;113000;250;0;1
9;10;1;10;16;0;2;1;1726000;1600;20;1
0;1;1;1;3;0;0;0;113000;250;0;1
16;1;2;2;0;0;1;0;0;0;0;2
34;35;1;61;17.9142857143;0;19;0.7368421053;9247000;5625;74;7
45;46;3;91;19;0;22;0.5454545455;10788000;7800;103;8
10;11;3;15;13.6;0;2;1;1831000;1750;25;1
1;2;1;2;5;0;0;0;301000;500;3;1
0;1;1;1;3;0;0;0;113000;250;0;1
13;14;2;24;15.2307692308;0;7;0.4285714286;3379000;2450;31;2
1;2;1;2;3;0;0;0;113000;250;3;1
8;9;1;11;12.875;0;1;1;1967000;1800;22;1
0;1;1;1;3;0;0;0;113000;250;0;1
6;7;1;7;12.4285714286;0;2;1;1293000;1375;15;1
5;6;1;6;11.5;0;1;1;1832000;1500;15;1
1;2;1;2;4;0;0;0;263000;500;3;1
16;1;1;1;0;0;0;0;0;0;0;1
21;22;2;50;16.2857142857;0;3;0.6666666667;5190000;3550;49;4
37;38;5;78;18.4324324324;0;27;0.5555555556;9220000;6150;83;10
19;20;2;33;15.7894736842;0;3;1;4163000;3475;46;2
3;4;1;4;6;0;0;0;362000;650;8;1
0;1;1;1;3;0;0;0;113000;250;0;1
52;12;2;80;21.0909090909;0;2;0;1462000;1250;16;4
0;1;1;1;3;0;0;0;125000;250;0;1
7;8;1;8;12.875;0;2;1;1424000;1250;14;1
0;1;1;1;3;0;0;0;150000;250;0;1
1;2;1;2;5.5;0;0;0;251000;500;3;1
15;16;7;26;15.9333333333;0;8;0.5;2989000;2475;34;2
14;15;1;20;15.5;0;7;1;2733000;2325;31;3
0;1;1;1;3;0;0;0;113000;250;0;1
15;2;1;3;16.5;0;0;0;439000;300;2;1
1;2;1;2;5.5;0;0;0;251000;500;3;1
101;54;2;282;20.9122807018;1;13;0.6153846154;9943000;8250;112;14
1;2;1;2;4.5;0;0;0;238000;500;3;1
13;14;2;26;16.4615384615;0;3;0.6666666667;3069000;2525;32;3
37;12;1;30;25.3;0;5;0.4;2590000;1600;23;7
5;6;2;7;10;0;1;1;816000;1050;13;1
42;43;10;85;19.3095238095;0;20;0.5;9943000;6025;80;3
0;1;1;1;3;0;0;0;163000;250;0;1
9;10;4;18;12.5;1;3;1;2510000;1900;23;4
39;40;3;68;18.7142857143;1;18;0.7777777778;12840000;7875;101;4
1;2;1;2;5.5;0;0;0;251000;500;3;1
7;8;1;8;11;0;2;1;1995000;1650;20;1
20;21;1;24;17.55;0;6;0.8333333333;4974000;3325;44;4
33;34;7;62;17.4545454545;0;18;0.7777777778;8839000;5350;74;6
86;2;20;24;29;0;1;0;193000;250;3;6
58;16;34;120;19.4285714286;0;18;0.1111111111;1887000;1275;19;12
48;49;3;128;19.1875;0;27;0.4814814815;11582000;7825;102;10
20;5;2;9;22.5;0;2;0.5;882000;550;7;1
47;9;1;14;18.75;0;2;1;1401000;1175;15;2
27;28;5;44;16.7777777778;0;4;0.75;6915000;5250;69;3
5;1;1;1;16;0;1;1;185000;150;0;1
35;36;1;54;18.2857142857;0;14;0.9285714286;10331000;6000;81;3
2;3;1;3;6.3333333333;0;0;0;487000;750;6;1
6;4;2;5;13;0;3;0.6666666667;708000;550;6;2
32;17;1;21;23.2941176471;0;6;1;4486000;2825;38;2
54;11;2;66;19.8;0;15;0.3333333333;1429000;1175;13;9
15;16;4;22;15.9333333333;0;6;0.8333333333;3065000;2550;33;1
0;1;1;1;0;0;0;0;0;0;0;1
1;2;1;2;4.5;0;0;0;251000;500;3;1
21;22;1;39;17.380952381;0;7;0.7142857143;5333000;3650;49;4
1;2;1;2;3;0;0;0;150000;250;3;1
46;8;1;39;20;0;4;0.5;1134000;1375;17;7
0;1;1;1;3;0;0;0;113000;250;0;1
39;9;4;16;23.875;0;3;0.6666666667;2315000;1300;19;2
1;1;1;1;3;1;0;0;150000;0;3;1
3;4;1;5;9.5;0;0;0;672000;900;9;1
0;1;1;1;3;0;0;0;113000;250;0;1
1;2;1;2;5;0;0;0;288000;500;3;1
8;5;1;5;14;0;3;0.6666666667;1146000;825;10;1
0;1;1;1;3;0;0;0;113000;250;0;1
14;15;5;30;15.5333333333;0;6;0.5;3366000;2925;35;4
11;12;2;13;14.4545454545;0;4;1;2632000;2025;28;1
5;6;1;6;11.6666666667;0;1;1;1119000;1300;14;1
39;13;8;32;26.5;0;13;0.3846153846;3194000;1825;26;3
6;7;1;7;11.2857142857;0;2;1;1268000;1375;15;3
19;20;4;44;15.7142857143;1;9;0.4444444444;3947000;2975;40;3
10;11;1;14;15.3;0;2;1;1928000;1750;23;4
1;2;1;2;3.5;0;0;0;219000;325;3;1
53;5;1;15;24;0;5;0.6;692000;650;6;3
2;3;1;3;9;0;0;0;426000;650;6;1
46;3;1;6;8.5;0;1;1;261000;150;2;1
14;15;1;19;16.2666666667;0;6;1;4117000;3100;36;2
65;8;15;82;22.8571428571;0;8;0.25;2487000;1150;16;10
73;44;2;356;22.3492063492;1;28;0.25;12565000;7200;103;13
3;4;1;4;6.3333333333;0;0;0;355000;650;8;1
2;1;1;1;10;0;0;0;122000;250;0;1
2;3;1;3;6;0;0;0;457000;750;6;1
0;1;1;1;3;0;0;0;113000;250;0;1
6;6;3;9;10.3333333333;1;1;1;2613000;1400;17;1
1;2;1;2;4.5;0;0;0;331000;500;3;1
0;1;1;1;3;0;0;0;125000;250;0;1
34;35;1;69;17.9428571429;0;20;0.6;8521000;6200;80;4
0;1;1;1;3;0;0;0;150000;250;0;1
1;2;1;2;4.5;0;0;0;232000;400;3;1
50;51;14;130;19.28;0;20;0.9;13125000;8375;111;8
2;3;1;3;4.6666666667;0;0;0;360000;400;4;1
10;11;2;15;14.7;0;2;1;1872000;1425;19;3
7;5;1;6;18.4;0;4;0.75;1446000;975;9;1
2;3;1;3;9.3333333333;0;0;0;381000;750;6;1
4;5;1;10;9.1666666667;1;1;1;1039000;975;11;2
3;4;1;4;7.25;0;0;0;610000;825;7;1
112;53;33;309;23;1;14;0.5;11881000;9625;128;14
5;6;1;6;11.5;0;1;1;1533000;1400;15;1
50;44;28;105;21.023255814;0;20;0.7;12881000;7225;95;9
105;56;50;563;22;1;29;0.4827586207;11826000;9375;125;14
3;4;1;4;5;0;0;0;353000;650;8;1
9;10;1;10;14.6;0;4;1;2136000;1975;24;2
6;7;1;10;10.7777777778;1;1;1;2395000;1650;18;2
7;4;1;4;17.6666666667;1;4;0.75;791000;400;6;1
0;1;1;1;3;0;0;0;113000;250;0;1
6;7;1;8;10.2857142857;0;3;1;1188000;1375;16;1
9;10;1;13;14.4;0;3;0.6666666667;2132000;1950;24;1
14;1;1;1;25;0;1;1;355000;250;0;1
0;1;1;1;3;0;0;0;113000;250;0;1
2;3;1;3;7;0;0;0;412000;750;6;1
10;11;1;12;15;0;2;1;2348000;2225;27;2
15;16;4;22;14.8666666667;0;4;1;3499000;2775;37;1
4;5;1;5;8.8;0;1;1;1205000;1250;12;1
13;14;4;19;15;0;3;1;3525000;2800;35;1
15;16;1;24;15.6;0;5;0.6;2859000;2325;30;2
47;2;1;10;20;0;2;0.5;232000;250;3;3
1;2;1;2;4.5;0;0;0;257000;500;3;1
29;30;2;59;17;0;9;0.6666666667;7533000;5300;70;5
1;2;1;2;6;0;0;0;301000;500;3;1
13;14;2;15;15.9230769231;0;8;0.75;3447000;2450;32;2
21;22;1;35;16.9523809524;0;6;0.6666666667;6106000;3400;46;3
40;6;5;14;27.3333333333;1;3;0.6666666667;1253000;1075;14;3
4;5;1;5;8.8;0;1;1;1109000;1150;12;1
73;10;1;36;25.375;1;4;0.75;3092000;1375;17;5
9;10;1;12;14.6666666667;0;2;1;2125000;1975;24;1
17;18;19;78;16.3529411765;0;8;0.5;3818000;3075;41;12
25;26;1;49;16.52;0;12;0.6666666667;5355000;4275;56;1
5;6;1;6;9.2;0;1;1;1205000;1075;13;1
27;28;3;43;17.0740740741;0;10;0.7;7750000;5325;69;5
3;4;1;4;6.3333333333;0;0;0;374000;650;8;1
58;29;2;63;22.7333333333;1;23;0.7826086957;5165000;4300;58;8
5;6;1;6;10;0;1;1;968000;1200;13;1
55;20;11;203;21.6086956522;1;8;0.5;3331000;2075;28;12
5;6;1;6;9;0;1;1;1164000;1225;13;1
7;8;1;9;12.5555555556;1;3;1;1594000;1525;17;1
0;1;1;1;3;0;0;0;113000;250;0;1
46;29;4;91;21.7777777778;0;22;0.5;5159000;3800;52;11
10;10;2;14;13.4285714286;1;2;1;4867000;2050;28;1
9;10;1;10;14.5555555556;0;3;1;2199000;2075;25;2
10;11;3;15;13.7;0;2;1;2076000;1875;26;1
34;2;1;2;25;0;0;0;171000;150;2;1
14;15;2;17;16.2666666667;0;5;1;4386000;3300;39;3
15;16;3;30;15.5333333333;0;4;0.5;3645000;2750;36;3
0;1;1;1;3;0;0;0;113000;250;0;1
4;5;1;5;9.2;0;1;1;1459000;1250;12;1
1;2;1;2;5;0;0;0;294000;500;3;1
19;20;2;30;16.1578947368;0;8;0.625;4462000;3575;47;3
33;34;4;81;17.9696969697;0;24;0.6666666667;8120000;5450;75;9
0;1;1;1;3;0;0;0;113000;250;0;1
0;1;1;1;3;0;0;0;113000;250;0;1
42;15;5;39;25.9230769231;0;21;0.3333333333;2058000;1525;20;11
10;11;1;11;13.3636363636;0;4;1;1987000;2025;26;2
10;11;4;14;15.3;0;3;1;1943000;1975;25;1
65;14;14;87;22.2142857143;1;10;0.3;3292000;2000;29;11
16;17;2;35;14.6875;0;7;0.5714285714;4255000;3175;42;5
2;3;1;3;5.3333333333;0;0;0;464000;750;6;1
8;9;1;13;12.375;0;3;0.6666666667;1474000;1450;18;2
55;3;5;19;22.3333333333;1;2;0.5;431000;325;5;5
4;5;1;5;9;0;1;1;940000;1050;10;1
4;5;1;6;7.8;0;1;1;1351000;1150;11;2
10;11;3;15;13.8;0;2;0.5;2257000;2050;28;1
5;6;2;8;10.6;0;1;0;1233000;1075;13;1
96;32;5;113;19.9333333333;1;19;0.6842105263;6003000;4475;64;9
17;6;5;14;19.8;0;0;0;984000;875;11;2
15;16;3;20;15.8;0;4;1;3664000;2400;31;3
50;51;17;157;19.26;0;25;0.48;13162000;8400;111;9
10;11;5;17;14.4;0;1;1;2105000;2050;27;3
54;55;1;134;19.8545454545;1;22;0.6363636364;12752000;8675;115;8
0;1;1;1;3;0;0;0;113000;250;0;1
16;5;1;6;20;0;5;1;947000;625;5;1
49;11;6;51;20.4;0;12;0.1666666667;1495000;1500;19;7
2;3;1;3;5.6666666667;0;0;0;558000;750;6;1
6;7;3;9;10.5;0;3;0.3333333333;1475000;1400;17;2
42;43;21;97;18.880952381;1;16;0.6875;10866000;7375;100;5
0;1;1;1;3;0;0;0;175000;250;0;1
0;1;1;1;3;0;0;0;125000;250;0;1
22;23;2;35;16.2916666667;1;2;1;7105000;4150;55;2
2;3;1;3;5;0;0;0;395000;650;5;1
6;7;5;12;10;0;3;0.3333333333;1171000;1300;16;2
49;50;1;122;19.5306122449;0;25;0.52;11912000;8675;115;10
19;20;1;28;16.3684210526;0;8;0.875;4808000;3150;42;3
39;5;2;16;25.5;0;1;0;788000;600;8;2
6;7;1;7;10.7142857143;0;2;1;1576000;1575;16;1
42;43;1;92;19.3255813953;1;23;0.4347826087;11177000;7125;94;8
9;10;2;13;14;0;2;1;1899000;1875;23;2
2;3;1;3;6.6666666667;0;0;0;399000;750;6;2
9;10;1;14;14.1818181818;1;2;1;2581000;2250;27;1
21;22;4;39;16.7142857143;0;5;0.8;5067000;3450;46;4
3;4;1;4;8;0;0;0;767000;900;8;1
73;10;14;41;24.2222222222;1;8;0.375;2412000;1550;21;6
7;8;2;12;12.75;0;2;0.5;1818000;1725;18;2
8;8;1;9;15.75;0;5;0.8;2063000;1800;19;3
49;50;2;74;19.306122449;0;14;0.7142857143;12942000;8725;115;4
9;10;2;11;14.5;0;4;1;2092000;1600;20;1
5;6;1;6;10;0;1;1;1605000;1225;14;1
13;8;1;11;22.3;1;4;1;2628000;1500;19;1
50;51;10;121;19.34;1;27;0.7777777778;14435000;9000;118;9
19;20;4;29;16.5789473684;0;6;0.8333333333;4708000;3550;45;2
28;2;2;4;32;0;1;0;424000;250;3;1
8;9;1;9;15.3333333333;0;4;1;2105000;1800;19;1
6;7;1;7;11.4285714286;0;2;1;1399000;1350;15;1
21;22;4;35;16.1428571429;0;10;0.4;4965000;3475;47;2
5;6;1;6;9.4;0;1;1;1205000;1250;15;1
6;7;1;8;11;0;2;1;1424000;1550;17;1
15;16;20;61;15.3333333333;0;3;1;2826000;2475;33;9
41;42;1;68;19.5238095238;1;19;0.7368421053;11595000;7525;98;6
9;10;2;11;13.8888888889;0;3;1;1807000;1875;23;1
17;18;1;18;16.5555555556;0;8;1;4264000;2900;38;1
2;3;1;3;4.6666666667;0;0;0;358000;575;6;2
12;13;1;14;14.9230769231;0;3;1;3440000;2625;32;1
2;3;1;3;5;0;0;0;388000;650;6;1
41;3;6;21;20.5;0;11;0;264000;225;3;5
30;4;7;12;25.3333333333;0;4;0.5;780000;550;7;1
50;16;3;64;21.4666666667;0;13;0.5384615385;2628000;2400;30;7
29;30;1;42;17.6206896552;0;12;0.9166666667;7345000;4925;63;3
21;22;2;30;16.380952381;0;7;0.7142857143;4690000;3450;48;2
2;3;1;3;6.6666666667;0;0;0;357000;650;6;1
6;7;1;8;10.25;1;2;1;1493000;1475;17;1
24;25;1;42;17.04;0;10;0.8;6734000;4700;58;4
4;5;1;5;8.8;0;1;1;1460000;1075;10;1
4;5;1;5;9.8;0;1;1;1276000;1075;12;1
12;13;1;15;15.0769230769;0;6;0.8333333333;3277000;2200;27;2
4;5;1;5;6.5;0;1;0;590000;900;11;1
10;11;5;18;14.7;0;2;0.5;1942000;1850;25;2
55;2;2;16;21.3333333333;1;6;0.1666666667;383000;0;4;4
9;10;2;12;13.8888888889;0;2;1;1656000;1975;24;1
4;5;1;5;8.4;0;1;1;1020000;1250;12;1
19;20;1;31;15.75;1;5;0.4;5386000;3500;46;2
9;10;2;15;14.3333333333;0;2;1;1640000;1600;20;2
31;32;2;55;17.935483871;0;13;0.6923076923;8241000;5850;76;5
58;15;28;105;21.6428571429;0;3;0;2431000;1925;25;6
37;14;2;48;21.0769230769;0;15;0.2666666667;3173000;1925;27;7
6;7;1;8;10.4285714286;0;0;0;1560000;1475;17;1
25;26;8;47;17.12;0;10;0.6;5545000;4450;57;9
21;22;2;32;16.9047619048;0;8;0.625;5628000;3575;47;3
58;59;7;120;19.4745762712;1;24;0.7916666667;15048000;9775;131;10
42;43;2;102;19.5714285714;0;26;0.3846153846;12089000;7575;98;8
52;32;6;100;23.4516129032;0;9;0.7777777778;6172000;4575;61;11
55;3;1;5;25;1;2;0.5;392000;325;5;2
4;5;1;6;9.4;0;1;1;698000;975;11;1
6;6;1;6;12.1666666667;0;2;1;1509000;1325;13;1
5;2;1;2;15;0;2;1;807000;500;3;1
3;4;1;4;6.5;0;0;0;992000;900;8;1
15;1;9;9;0;0;3;0;0;0;0;2
86;18;57;151;20.6470588235;1;3;1;3709000;3300;45;11
11;12;1;13;13.9090909091;0;3;0.6666666667;2601000;1950;27;1
13;14;3;26;15.3846153846;0;8;0.5;3296000;2550;33;2
16;17;3;27;15;0;6;0.5;3794000;3100;39;2
36;2;3;8;35;0;3;0.3333333333;469000;250;3;3
10;11;2;15;13;0;2;0.5;1838000;1600;23;1
7;8;1;8;13;0;3;1;1604000;1525;16;1
30;15;2;35;22.6666666667;0;16;0.3125;3867000;2750;34;6
8;9;1;9;12.625;0;3;1;1804000;1625;20;1
