,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,salary
6561,41,Private,152629,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,>50K
6562,45,Private,110171,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K
6563,39,Private,211440,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,>50K
6564,41,Local-gov,359259,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
6565,51,Private,125796,11th,7,Separated,Other-service,Not-in-family,Black,Female,0,0,40,Jamaica,<=50K
6566,34,Private,39609,Assoc-voc,11,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
6567,33,Private,111567,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,45,Germany,>50K
6568,23,Private,44064,Some-college,10,Separated,Other-service,Not-in-family,White,Male,0,2559,40,United-States,>50K
6569,35,Self-emp-not-inc,120066,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,0,0,60,United-States,<=50K
6570,41,Private,132633,11th,7,Divorced,Priv-house-serv,Unmarried,White,Female,0,0,25,Guatemala,<=50K
6571,39,Private,192702,Masters,14,Never-married,Craft-repair,Not-in-family,White,Female,0,0,50,United-States,<=50K
6572,41,Private,166813,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,United-States,<=50K
6573,33,Self-emp-inc,40444,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
6574,22,Private,290504,HS-grad,9,Never-married,Other-service,Other-relative,White,Male,0,0,40,United-States,<=50K
6575,25,Private,178505,Some-college,10,Never-married,Exec-managerial,Other-relative,White,Female,0,1504,45,United-States,<=50K
6576,25,Private,175370,Some-college,10,Divorced,Machine-op-inspct,Own-child,White,Female,0,0,40,United-States,<=50K
6577,77,Self-emp-not-inc,72931,7th-8th,4,Married-spouse-absent,Adm-clerical,Not-in-family,White,Male,0,0,20,Italy,>50K
6578,33,?,234542,Assoc-voc,11,Never-married,?,Own-child,White,Female,0,0,40,United-States,<=50K
6579,66,Private,284021,HS-grad,9,Widowed,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
6580,19,Private,277974,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,35,United-States,<=50K
6581,44,Private,111275,HS-grad,9,Never-married,Other-service,Unmarried,Black,Female,0,0,38,United-States,<=50K
6582,45,Self-emp-inc,191776,Masters,14,Divorced,Sales,Unmarried,White,Female,25236,0,42,United-States,>50K
6583,28,Private,125527,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,50,United-States,<=50K
6584,19,Private,38294,HS-grad,9,Never-married,Handlers-cleaners,Other-relative,White,Male,2597,0,40,United-States,<=50K
6585,43,Private,313022,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,4386,0,40,United-States,>50K
6586,39,Private,179668,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,15024,0,40,United-States,>50K
6587,33,Private,198660,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,<=50K
6588,44,Private,216116,HS-grad,9,Married-spouse-absent,Other-service,Not-in-family,Black,Female,0,0,40,Jamaica,<=50K
6589,62,Private,200922,7th-8th,4,Widowed,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,<=50K
6590,40,Private,153372,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,>50K
6591,41,Private,406603,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,6,Iran,<=50K
6592,23,Local-gov,248344,Some-college,10,Never-married,Other-service,Not-in-family,Black,Male,0,0,30,United-States,<=50K
6593,48,Private,240629,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Italy,>50K
6594,38,Private,314310,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,<=50K
6595,37,Private,259785,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
6596,45,Private,127111,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,United-States,>50K
6597,29,Private,178272,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,<=50K
6598,66,Local-gov,75134,HS-grad,9,Widowed,Adm-clerical,Unmarried,White,Female,0,0,25,United-States,<=50K
6599,19,Private,195985,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,50,United-States,<=50K
6600,23,Private,221955,9th,5,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,39,Mexico,<=50K
6601,34,Private,177675,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,>50K
6602,39,Private,182828,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,45,United-States,<=50K
6603,33,Self-emp-not-inc,270889,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,0,0,60,United-States,<=50K
6604,43,Private,183096,Some-college,10,Separated,Sales,Unmarried,White,Female,0,0,10,United-States,<=50K
6605,27,Private,336951,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,99,United-States,<=50K
6606,33,State-gov,295589,Some-college,10,Separated,Adm-clerical,Own-child,Black,Male,0,0,35,United-States,<=50K
6607,26,Private,289980,5th-6th,3,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,30,Mexico,<=50K
6608,56,Self-emp-inc,70720,Masters,14,Divorced,Exec-managerial,Not-in-family,White,Male,27828,0,60,United-States,>50K
6609,46,Private,163352,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,36,United-States,<=50K
6610,38,Private,190776,Assoc-acdm,12,Divorced,Craft-repair,Unmarried,White,Female,0,0,40,United-States,<=50K
6611,90,Private,313986,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
6612,72,Self-emp-inc,473748,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,25,United-States,>50K
6613,20,Private,163003,HS-grad,9,Never-married,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,0,0,15,United-States,<=50K
6614,29,Private,183061,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,0,0,48,United-States,<=50K
6615,49,Private,123584,11th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,75,United-States,<=50K
6616,23,Private,120910,HS-grad,9,Never-married,Other-service,Unmarried,White,Female,0,0,35,United-States,<=50K
6617,20,Private,227554,Some-college,10,Married-spouse-absent,Sales,Own-child,Black,Female,0,0,18,United-States,<=50K
6618,57,Private,182677,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,4508,0,40,South,<=50K
6619,46,Private,214955,Assoc-acdm,12,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K
6620,33,Private,209768,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
6621,24,Private,258120,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,55,Jamaica,<=50K
6622,49,Private,110015,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,Greece,<=50K
6623,54,Private,152652,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,65,United-States,<=50K
6624,46,Federal-gov,43206,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Female,0,1564,50,United-States,>50K
6625,31,Self-emp-not-inc,114639,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
6626,43,Self-emp-inc,221172,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,40,United-States,>50K
6627,18,?,128538,Some-college,10,Never-married,?,Own-child,White,Female,0,0,6,United-States,<=50K
6628,19,Private,131615,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,<=50K
6629,46,Private,353824,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
6630,43,Private,178417,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
6631,58,Private,178644,HS-grad,9,Widowed,Craft-repair,Unmarried,White,Male,0,0,40,United-States,<=50K
6632,43,Self-emp-not-inc,271665,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,<=50K
6633,37,?,223732,Some-college,10,Separated,?,Unmarried,White,Male,0,0,40,United-States,<=50K
6634,21,Federal-gov,169003,12th,8,Never-married,Adm-clerical,Own-child,Black,Male,0,0,25,United-States,<=50K
6635,52,State-gov,338816,Masters,14,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,70,United-States,>50K
6636,34,Private,506858,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,32,United-States,>50K
6637,28,Private,265628,Assoc-voc,11,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,40,United-States,<=50K
6638,34,Private,173495,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,<=50K
6639,29,Private,177413,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K
6640,39,Private,31670,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,65,United-States,<=50K
6641,49,Private,154451,11th,7,Divorced,Machine-op-inspct,Unmarried,Black,Female,0,0,35,United-States,<=50K
6642,35,Private,265535,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,50,Jamaica,>50K
6643,31,Private,118941,Some-college,10,Divorced,Other-service,Own-child,White,Female,0,0,20,United-States,<=50K
6644,18,Private,214617,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,30,United-States,<=50K
6645,47,Local-gov,265097,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,4386,0,40,United-States,>50K
6646,46,Private,276087,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,5013,0,50,United-States,<=50K
6647,43,Private,124692,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
6648,51,Federal-gov,306784,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,4386,0,40,United-States,>50K
6649,21,Private,434102,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
6650,18,?,387641,Some-college,10,Never-married,?,Own-child,White,Male,0,0,40,United-States,<=50K
6651,31,State-gov,181824,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,1902,35,United-States,>50K
6652,39,Local-gov,177907,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,1887,40,United-States,>50K
6653,58,Private,87329,11th,7,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,48,United-States,<=50K
6654,36,Private,263130,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
6655,38,Private,262882,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,40,United-States,<=50K
6656,31,Private,37546,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,1902,35,United-States,>50K
6657,19,Private,27433,11th,7,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K
6658,38,Private,393945,Assoc-voc,11,Divorced,Tech-support,Not-in-family,White,Female,0,0,36,United-States,<=50K
6659,26,Private,173927,Assoc-voc,11,Never-married,Prof-specialty,Own-child,Other,Female,0,0,60,Jamaica,<=50K
6660,38,Private,343403,Assoc-acdm,12,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,16,United-States,<=50K
6661,36,Private,111128,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K
6662,40,Private,193882,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K
6663,25,Private,310864,Bachelors,13,Never-married,Tech-support,Not-in-family,Black,Male,0,0,40,?,<=50K
6664,41,Private,128354,Bachelors,13,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,25,United-States,>50K
6665,33,Private,113364,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,45,United-States,<=50K
6666,63,?,198559,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,16,United-States,<=50K
6667,51,Private,136913,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
6668,34,Private,115488,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
6669,33,Private,154227,Assoc-voc,11,Divorced,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
6670,25,Private,279667,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K
6671,30,Self-emp-not-inc,281030,HS-grad,9,Never-married,Sales,Unmarried,White,Male,0,0,66,United-States,<=50K
6672,19,Private,283945,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,25,United-States,<=50K
6673,47,Private,454989,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,>50K
6674,26,Private,391349,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
6675,21,State-gov,166704,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,14,United-States,<=50K
6676,36,Private,151835,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,60,United-States,>50K
6677,60,Private,199085,10th,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
6678,28,Private,61487,HS-grad,9,Never-married,Prof-specialty,Unmarried,Black,Male,0,0,40,United-States,<=50K
6679,19,Private,120251,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,14,United-States,<=50K
6680,42,Private,273230,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,90,United-States,<=50K
6681,36,Private,358373,HS-grad,9,Separated,Machine-op-inspct,Not-in-family,Black,Female,0,0,36,United-States,<=50K
6682,35,Private,267891,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,38,United-States,<=50K
6683,22,Private,234880,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,25,United-States,<=50K
6684,54,Private,48358,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
6685,36,Private,96452,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,<=50K
6686,55,Private,204751,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,65,United-States,<=50K
6687,57,Private,375868,Masters,14,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
6688,56,Private,413373,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,36,United-States,<=50K
6689,24,Private,537222,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,<=50K
6690,35,Local-gov,33975,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
6691,51,Self-emp-inc,162327,11th,7,Divorced,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
6692,34,Private,182691,HS-grad,9,Divorced,Exec-managerial,Own-child,White,Male,0,0,44,United-States,<=50K
6693,36,Private,300829,Assoc-acdm,12,Divorced,Adm-clerical,Unmarried,White,Female,0,0,42,United-States,<=50K
6694,51,Local-gov,114508,9th,5,Separated,Other-service,Other-relative,White,Female,0,0,40,United-States,<=50K
6695,46,Self-emp-inc,214627,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,>50K
6696,42,Private,129684,HS-grad,9,Divorced,Exec-managerial,Not-in-family,Black,Female,5455,0,50,United-States,<=50K
6697,25,State-gov,120041,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
6698,22,Private,361138,HS-grad,9,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,50,United-States,<=50K
6699,37,Private,76893,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
6700,48,Private,205424,Bachelors,13,Divorced,Sales,Unmarried,White,Male,0,0,40,United-States,>50K
6701,61,Private,176839,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,50,United-States,>50K
6702,40,Private,229148,12th,8,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,Jamaica,<=50K
6703,58,Self-emp-inc,154537,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,20,United-States,>50K
6704,52,Private,181901,HS-grad,9,Married-spouse-absent,Farming-fishing,Other-relative,White,Male,0,0,20,Mexico,<=50K
6705,18,Private,152004,11th,7,Never-married,Other-service,Own-child,Black,Male,0,0,20,United-States,<=50K
6706,27,Private,205188,10th,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
6707,48,Self-emp-not-inc,30840,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,5013,0,45,United-States,<=50K
6708,63,Private,66634,9th,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,16,United-States,<=50K
6709,38,Self-emp-not-inc,180220,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,<=50K
6710,31,Private,291052,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,2051,40,United-States,<=50K
6711,40,Self-emp-not-inc,99651,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,<=50K
6712,41,Private,327723,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
6713,28,Private,32291,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,2174,0,40,United-States,<=50K
6714,31,Private,345122,Prof-school,15,Divorced,Prof-specialty,Not-in-family,White,Male,14084,0,50,United-States,>50K
6715,32,Private,127384,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,55,United-States,>50K
6716,30,Private,363296,HS-grad,9,Never-married,Handlers-cleaners,Unmarried,Black,Male,0,0,72,United-States,<=50K
6717,39,Local-gov,86551,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,1876,40,United-States,<=50K
6718,28,Private,30070,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,<=50K
6719,31,Private,595000,HS-grad,9,Never-married,Handlers-cleaners,Other-relative,Black,Female,0,0,35,United-States,<=50K
6720,21,?,152328,Some-college,10,Never-married,?,Own-child,White,Male,0,0,20,United-States,<=50K
6721,33,?,177824,HS-grad,9,Separated,?,Unmarried,White,Female,0,0,40,United-States,<=50K
6722,44,State-gov,111483,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
6723,22,Private,199555,Some-college,10,Never-married,Farming-fishing,Own-child,White,Male,0,0,25,United-States,<=50K
